    0.162977999448776245E+04    0.981196939945220947E+00    0.950889868140220584E+00    0.533260900395333137E+00    0.736517552676851261E+00    0.492421498316110651E+00    0.294604888845976554E+01    0.299713560227174813E+01    0.198848710305880649E+01   -0.187667522730369629E+12   -0.599146350544150419E+01    1
    0.151289480924606323E+04    0.974720418453216553E+00    0.922819772958755502E+00    0.654058187090083787E+00    0.709929386614215119E+00    0.359459124632276583E+00    0.312074902850463198E+01    0.317394591859613096E+01    0.214322514406765885E+01   -0.181294953883002441E+12   -0.599396350544151169E+01    1
    0.159557527303695679E+04    0.985736131668090820E+00    0.908457729220390364E+00    0.707313977929795001E+00    0.586680750054219824E+00    0.489580862530892558E+00    0.253990312318504508E+01    0.361634836371394153E+01    0.207638774364596390E+01   -0.180689294977686707E+12   -0.599646350544151474E+01    1
    0.163135063648223877E+04    0.990507543087005615E+00    0.897052311301231420E+00    0.591041746309187044E+00    0.766789097067280601E+00    0.365689325615042971E+00    0.283581313242183519E+01    0.320237719802392062E+01    0.205370551480900021E+01   -0.179494568314167175E+12   -0.599896350544151957E+01    1
    0.162716630101203918E+04    0.876089870929718018E+00    0.971485698223114036E+00    0.573838157254005554E+00    0.660409329300467696E+00    0.447873521552420606E+00    0.222728905557520163E+01    0.371383595619462881E+01    0.237087086144552517E+01   -0.172459195755825989E+12   -0.600146350544151552E+01    1
    0.144802308082580566E+04    0.946888089179992676E+00    0.877784528732299840E+00    0.606592661912380371E+00    0.652223405907060294E+00    0.440198041879345359E+00    0.302274425057369012E+01    0.317796166036868577E+01    0.200376847466703722E+01   -0.168554259181900421E+12   -0.600396350544151858E+01    1
    0.130879566073417664E+04    0.857992947101593018E+00    0.927526239752769488E+00    0.703433345815694278E+00    0.777557784003777064E+00    0.369112172942553385E+00    0.294280922979062654E+01    0.330880707433634758E+01    0.215223205538380524E+01   -0.162082307929961182E+12   -0.600646350544151630E+01    1
    0.146294575929641724E+04    0.831597506999969482E+00    0.936888248920440647E+00    0.767227788948472211E+00    0.590387356271895425E+00    0.431948685092647500E+00    0.241433018925942688E+01    0.382039731049412623E+01    0.196019773461647384E+01   -0.159344870295512451E+12   -0.600896350544152469E+01    1
    0.134130251407623291E+04    0.834854245185852051E+00    0.930578105449676451E+00    0.554192503736473885E+00    0.682780110548106722E+00    0.467558825986576887E+00    0.263580055949480085E+01    0.312625325055106229E+01    0.204582523327378807E+01   -0.158859067879704681E+12   -0.601146350544151886E+01    1
    0.165440651774406433E+04    0.787916362285614014E+00    0.965003485679626460E+00    0.645614672142321377E+00    0.576106250232401362E+00    0.435527698984855827E+00    0.290683759229537131E+01    0.323019275397555150E+01    0.207068006867115750E+01   -0.156883727367368347E+12   -0.601396350544150859E+01    1
    0.141467821598052979E+04    0.832563400268554688E+00    0.907754523754119913E+00    0.593188419841297665E+00    0.578402215296619948E+00    0.348888545507496983E+00    0.231846379596195806E+01    0.306888599590330191E+01    0.231490060965354694E+01   -0.154919095637026215E+12   -0.601646350544151520E+01    1
    0.152685993909835815E+04    0.850961983203887939E+00    0.885473821163177521E+00    0.686830260831333028E+00    0.756388416211273951E+00    0.450573478685272533E+00    0.222014351686983380E+01    0.304065131203253491E+01    0.172978060400427136E+01   -0.154318847043111572E+12   -0.601896350544151559E+01    1
    0.156827726960182190E+04    0.926679134368896484E+00    0.791848890781402526E+00    0.657336485721711550E+00    0.814676522035592154E+00    0.355144153308028621E+00    0.294084889234816504E+01    0.331184058265152315E+01    0.211242069145878553E+01   -0.151579936300104126E+12   -0.602146350544152753E+01    1
    0.140836688876152039E+04    0.770288407802581787E+00    0.945902048349380520E+00    0.671741404655103902E+00    0.669246874938745462E+00    0.419762726875830106E+00    0.307390849770746399E+01    0.369884253759114356E+01    0.214507100085807734E+01   -0.151226021551467377E+12   -0.602396350544153325E+01    1
    0.131192529201507568E+04    0.918011724948883057E+00    0.782232082486152613E+00    0.564872252391069973E+00    0.639773271340787097E+00    0.472483451218268957E+00    0.274982143786484334E+01    0.357396215124792160E+01    0.186050306198859272E+01   -0.148833599563756287E+12   -0.602646350544152298E+01    1
    0.148718315362930298E+04    0.842261791229248047E+00    0.847033908963203408E+00    0.656188918443978086E+00    0.507740858666795081E+00    0.430562352227036316E+00    0.263086417519137949E+01    0.297383246999591266E+01    0.193998212116574931E+01   -0.147213040568064575E+12   -0.602896350544150561E+01    1
    0.127971780300140381E+04    0.701156139373779297E+00    0.980737184286117558E+00    0.658949094744007868E+00    0.768788164661494355E+00    0.455704779380352476E+00    0.266935167444108679E+01    0.254607519232374191E+01    0.221430956472508145E+01   -0.146127337560114136E+12   -0.603146350544150955E+01    1
    0.166266527771949768E+04    0.875171601772308350E+00    0.798594930768013023E+00    0.740090616891835751E+00    0.584867038834130826E+00    0.429897678664333316E+00    0.316202307344499634E+01    0.349849692227336906E+01    0.200154389755451900E+01   -0.144944603636117004E+12   -0.603396350544152682E+01    1
    0.167779767513275146E+04    0.900275528430938721E+00    0.769383078217506400E+00    0.670806201415071857E+00    0.640973413916766210E+00    0.425698888709491408E+00    0.285615951155457592E+01    0.257863213452066953E+01    0.171911965895570518E+01   -0.144350403247130737E+12   -0.603646350544153165E+01    1
    0.151919668912887573E+04    0.944319188594818115E+00    0.710715844631195082E+00    0.689480106736190423E+00    0.580003717461796908E+00    0.367041309989379505E+00    0.278976135643382328E+01    0.335564911042253611E+01    0.236829599529203172E+01   -0.142254844152116272E+12   -0.603896350544152227E+01    1
    0.149362617731094360E+04    0.722425580024719238E+00    0.930255977511405985E+00    0.619958173682865432E+00    0.657578997220076067E+00    0.398884144619179870E+00    0.274290243489300156E+01    0.344344710420344580E+01    0.213607725229180057E+01   -0.141920444489722565E+12   -0.604146350544151556E+01    1
