Tp,F_px,F_hz,La_lz,Dy_lz,Yb_lz,La_px,Dy_px,Yb_px,Tp2.5,F_px2.5,F_hz2.5,La_lz2.5,Dy_lz2.5,Yb_lz2.5,La_px2.5,Dy_px2.5,Yb_px2.5,Tp97.5,F_px97.5,F_hz97.5,La_lz97.5,Dy_lz97.5,Yb_lz97.5,La_px97.5,Dy_px97.5,Yb_px97.5,Folder
1374.5932072212545,0.0380602881037864,0.5588704720502228,0.2024276168592334,0.4987484046972934,0.3358884784249298,2.8951998184172503,3.2787532854233015,1.9195814998671712,1334.173808498491,0.0219360271874211,0.06463072970353673,0.16828040495532834,0.41691934159597716,0.27996982416969074,2.465388690204895,2.7187272697473794,1.55740221764237,1398.683795725973,0.059138076601903185,0.6948793945893068,0.2354409633050728,0.5785654613861201,0.3912242841366463,3.3734444753132653,3.795558137975826,2.2588320835048017,./pyMelt_demoFiles\20220701_SiqueirosMORBDMM
1372.422842793286,0.02185537295494297,0.5190960780565506,0.6052506553434926,0.6916193594386661,0.4585113858201524,2.666411842552218,3.333470504349203,2.016983476305836,1347.6954375170483,0.00441566844194447,0.19847424902730898,0.5084186040103144,0.5992551709537252,0.4022283116454732,2.1594661824410064,2.7630677085707336,1.6536422998348623,1396.7295981306597,0.04255939784107244,0.6594048359103319,0.6968874031736924,0.7893117225608488,0.5166247392943815,3.162264367806658,3.9263528795499623,2.3967725184508315,./pyMelt_demoFiles\20220702_SiqueirosMORBPM
