    0.141208904593964144E+04    0.483674471512956783E-01    0.749456002621136874E+00    0.184546355130471074E+00    0.487572912914635004E+00    0.429536115893404513E+00    0.265984627994000133E+01    0.399663021472083546E+01    0.208264658690360172E+01   -0.942827778686666917E+01
    0.135859097934225520E+04    0.447962428201699805E-01    0.357671112792429358E+00    0.191626128167259741E+00    0.626889075951597707E+00    0.353321278678360107E+00    0.257599434288025808E+01    0.343109466673726038E+01    0.196176926104544314E+01   -0.942273170420233974E+01
    0.133042070690418427E+04    0.711429588199969515E-01    0.320680837052175371E+00    0.194484952187909621E+00    0.512549177004655743E+00    0.368734927336263674E+00    0.274997505270926812E+01    0.305375093738445358E+01    0.154933186502666564E+01   -0.941645129481760534E+01
    0.133027503804828893E+04    0.537490487949636789E-01    0.219275139347264669E+00    0.176533871858560620E+00    0.517117876075004701E+00    0.391237472776927664E+00    0.312076774770449106E+01    0.304445679931946733E+01    0.204258813420572904E+01   -0.941091639346894837E+01
    0.136091244595219086E+04    0.629891768118404777E-01    0.534888317782327372E+00    0.181642483589756459E+00    0.505707710184530090E+00    0.407951593731945228E+00    0.303921576233243451E+01    0.353707825677692256E+01    0.209972680442874626E+01   -0.939192549852452174E+01
    0.133351158415755208E+04    0.566619487498456614E-01    0.260472302296033631E+00    0.209363850200362744E+00    0.507933574927103448E+00    0.353205006757171258E+00    0.265109968905850701E+01    0.388283485703328379E+01    0.227053514206507856E+01   -0.938060953365927830E+01
    0.136984591147154993E+04    0.221258174524960397E-01    0.384041429753789687E+00    0.201988921710056835E+00    0.478240727899648776E+00    0.342777543151464803E+00    0.285411390634141071E+01    0.320666510294938734E+01    0.199287909392110407E+01   -0.934886368707316251E+01
    0.139352271222026661E+04    0.297117148807939345E-01    0.570273384781673109E+00    0.205986779799354175E+00    0.522680865602685674E+00    0.375961102024854887E+00    0.276951406408540191E+01    0.290993076814001395E+01    0.182078673252488699E+01   -0.934756512055191280E+01
    0.136345152337069339E+04    0.249324503392184260E-01    0.460091561318079878E+00    0.161688307366895684E+00    0.510961765609518337E+00    0.341845987778819749E+00    0.241991238315125257E+01    0.311140930042441655E+01    0.188697273118772624E+01   -0.933546068448829125E+01
    0.133812269516763604E+04    0.501331445506726647E-01    0.328680898817898803E+00    0.195611201941200824E+00    0.464026369171563646E+00    0.332727605992022168E+00    0.326429324221086947E+01    0.257862243328778806E+01    0.203095208371671232E+01   -0.932461775665834303E+01
    0.134323599704479489E+04    0.651971766584124868E-01    0.264931551069743754E+00    0.209822774203300089E+00    0.539960031365996684E+00    0.353448269392863001E+00    0.234520942680670785E+01    0.325734468578332859E+01    0.198889352269606157E+01   -0.932142633008886357E+01
    0.136901805193909240E+04    0.348802332296425238E-01    0.642902275658633449E+00    0.218827681704448274E+00    0.513873338832640636E+00    0.362100384284995247E+00    0.240360670543415722E+01    0.311765055256589685E+01    0.185125867943573086E+01   -0.930250893941119905E+01
    0.135172190786184706E+04    0.451495033653749878E-01    0.235336000755808350E+00    0.165134793654348522E+00    0.531543191973111062E+00    0.371046310642361654E+00    0.241729941937589698E+01    0.343929925112784973E+01    0.167354328210130388E+01   -0.928108055697836321E+01
    0.135486198448217874E+04    0.359314229916487468E-01    0.490723642680750305E+00    0.219142961294711364E+00    0.529616854536020254E+00    0.389593512535617192E+00    0.283491326391082765E+01    0.336589066364630396E+01    0.209185625625374350E+01   -0.922620617964041401E+01
    0.135992411347734424E+04    0.602257118563449961E-01    0.479044540505416561E+00    0.188882347335387918E+00    0.492244989043294501E+00    0.391324922235429529E+00    0.268543489383186973E+01    0.371502121001604646E+01    0.207020022931286363E+01   -0.919123206417599015E+01
    0.135062449665755776E+04    0.685422869843302640E-01    0.326488090075126081E+00    0.164620314242755944E+00    0.497859108848977772E+00    0.354604501690571727E+00    0.288832051177999682E+01    0.315122695613395143E+01    0.203556123432160785E+01   -0.916062260955854235E+01
    0.140339879948012799E+04    0.261040123321774620E-01    0.673283771533154551E+00    0.232240830719527391E+00    0.506374446108465492E+00    0.383018379642795670E+00    0.251129531146850882E+01    0.314329597881359390E+01    0.200651546270176384E+01   -0.915635551499985567E+01
    0.133450340376564304E+04    0.417713970790207084E-01    0.239910254599038308E+00    0.226195161051218119E+00    0.498792021489023685E+00    0.374891426069527856E+00    0.248760184230222370E+01    0.336026382013701230E+01    0.182456768194196162E+01   -0.910948002744688168E+01
    0.132389660490246092E+04    0.725372516234996656E-01    0.230264505441391931E+00    0.193773032960610492E+00    0.470620693065263718E+00    0.385047277707156133E+00    0.303150301688134283E+01    0.365170081964797122E+01    0.194450081109431538E+01   -0.910209486065918050E+01
    0.136538266126848657E+04    0.319431435492880181E-01    0.450455077436899332E+00    0.170384136623728921E+00    0.508841412425442119E+00    0.363646811526798064E+00    0.258927416281218514E+01    0.363990880034669839E+01    0.216478755199201167E+01   -0.905853595897508512E+01
    0.133561599741724126E+04    0.634526541125633448E-01    0.330242100082867251E+00    0.172947439509630929E+00    0.504636642989785278E+00    0.386604699287273146E+00    0.304470944039924740E+01    0.326407165355934792E+01    0.185044211675361359E+01   -0.905342049406082694E+01
    0.137156785495733538E+04    0.563426000952690492E-01    0.667882120936475476E+00    0.200200450168151245E+00    0.514792858919308149E+00    0.382983474357921405E+00    0.305908668255219629E+01    0.404570187633231981E+01    0.220638796422458938E+01   -0.905340928015843360E+01
    0.135499016701207347E+04    0.408944649041742200E-01    0.311312284714543031E+00    0.176972246408649586E+00    0.462132875979742896E+00    0.352916020623474380E+00    0.232770271391912775E+01    0.353659891151108274E+01    0.198918225119177405E+01   -0.903696329105987850E+01
    0.138188912666280180E+04    0.462399530670921724E-01    0.709578724645338887E+00    0.155556578677000484E+00    0.477854282924419171E+00    0.326686519088518812E+00    0.260939123785897653E+01    0.318456865582530435E+01    0.199580056044320031E+01   -0.902990574178661731E+01
    0.136369136019005919E+04    0.563329319192089825E-01    0.378183336977344464E+00    0.187441061634633366E+00    0.522926958798378472E+00    0.401789550456127686E+00    0.292075699740382788E+01    0.361975797917038822E+01    0.201846372655786110E+01   -0.901524368042897706E+01
    0.140147438596032680E+04    0.316008208509339639E-01    0.640749811835739425E+00    0.191116795827635050E+00    0.525492527525632469E+00    0.400816781728341565E+00    0.273244353633639836E+01    0.354837095237744116E+01    0.197505464059645486E+01   -0.899074565532898262E+01
    0.132666915963144152E+04    0.681074077364350605E-01    0.189796736088616330E+00    0.192846321859241221E+00    0.502730326502143887E+00    0.363029772243571636E+00    0.253409329840680542E+01    0.336856331689432853E+01    0.180343025585165107E+01   -0.896949400534252916E+01
    0.132434952123129824E+04    0.511443254264355926E-01    0.171370395304422697E-01    0.182085152195892080E+00    0.602531926280278962E+00    0.359375596315090140E+00    0.333523608034571151E+01    0.364368939323542973E+01    0.192844767668035710E+01   -0.896317582706295468E+01
    0.138111391529837465E+04    0.617182637359774411E-01    0.627478616389726795E+00    0.199997065941843494E+00    0.550226021756275774E+00    0.310886826260563520E+00    0.231860703305272242E+01    0.297621794710444076E+01    0.207731391678837474E+01   -0.896270485642309289E+01
    0.139715156422937116E+04    0.552918598759142704E-01    0.757638224265188009E+00    0.190243947907518779E+00    0.477309686653691390E+00    0.285321865423982080E+00    0.259030609844218729E+01    0.284873786173330412E+01    0.201753602958690470E+01   -0.895759161865189313E+01
    0.133388305961255628E+04    0.457614764982417765E-01    0.136769061575728962E+00    0.162549996402062691E+00    0.440018445287450544E+00    0.334847613919453446E+00    0.241623853618420137E+01    0.353720996672304056E+01    0.191295069551658448E+01   -0.895097589110459069E+01
    0.133639247382342728E+04    0.537690934938358928E-01    0.214091241611314258E-01    0.200220050765570534E+00    0.472783561944346509E+00    0.375047706610200315E+00    0.256919307003011177E+01    0.340950189933359260E+01    0.198125264811484114E+01   -0.893888409408378948E+01
    0.138496972655701211E+04    0.557884407968481308E-01    0.715501325294207069E+00    0.179212390422568091E+00    0.451447266710294004E+00    0.354038952743112256E+00    0.251344900802702309E+01    0.302553803213180483E+01    0.193014366653230729E+01   -0.886837757890062406E+01
    0.132770114268074735E+04    0.746638969928935387E-01    0.195294362606636768E+00    0.196861048841030450E+00    0.518368045225864105E+00    0.337159034832102300E+00    0.271342253937865951E+01    0.319468695657543122E+01    0.194598589921321397E+01   -0.885930623556033225E+01
    0.135744527066888509E+04    0.418913208092368122E-01    0.439432194376295493E+00    0.190950731418456338E+00    0.546164494705939640E+00    0.381946989050634123E+00    0.274144029910761677E+01    0.314414171415879196E+01    0.218825505980748947E+01   -0.884217186650257680E+01
    0.133835009971504473E+04    0.475395179886689556E-01    0.572140243298466800E-01    0.189141916242900276E+00    0.538819246585724110E+00    0.353546779485673701E+00    0.258841353189156598E+01    0.372660110809222234E+01    0.175032708464953579E+01   -0.883033387106043222E+01
    0.137278267523732552E+04    0.397655150042000999E-01    0.512825724166759866E+00    0.176231669433459998E+00    0.590984473322372028E+00    0.401208975411738056E+00    0.258729310704669357E+01    0.357955624792336602E+01    0.199954060979024595E+01   -0.882925917777338221E+01
    0.135017360477297530E+04    0.653002223217939853E-01    0.207625230216306855E+00    0.217475727143283892E+00    0.471169858504447536E+00    0.345841480134432888E+00    0.292395332868286495E+01    0.321365727898418196E+01    0.207147942313691757E+01   -0.881562686973588683E+01
    0.137569060960402976E+04    0.190054091152610516E-01    0.535295970705915392E+00    0.184873630014514539E+00    0.541439736513499081E+00    0.357542882330744050E+00    0.268555556774815773E+01    0.324227833957723854E+01    0.209042819095030907E+01   -0.881049477333099063E+01
    0.134386065862639180E+04    0.572228635131997038E-01    0.339577829135121190E+00    0.180621234972762112E+00    0.473273188785608034E+00    0.338136821434200874E+00    0.274685658539032884E+01    0.353046018084012792E+01    0.218663709761028180E+01   -0.878911428111282689E+01
    0.135346825273090121E+04    0.630569787645487989E-01    0.309898981061089318E+00    0.185033665937130609E+00    0.483916194570421343E+00    0.334955860378705506E+00    0.261997320923956245E+01    0.343150055608849991E+01    0.205426801673831561E+01   -0.878367334162025770E+01
    0.135157834226395539E+04    0.278660458675359900E-01    0.107994003104107977E+00    0.201541743091070341E+00    0.497405570968086796E+00    0.362841808961006651E+00    0.288114053009475413E+01    0.356038573930953817E+01    0.221381872940792412E+01   -0.875952097145290765E+01
    0.132855359889034116E+04    0.438911166621987620E-01    0.988721543904561018E-02    0.197864172405699645E+00    0.532862294284446203E+00    0.383201038366408342E+00    0.257158258605625223E+01    0.307551444592821355E+01    0.202146347779152702E+01   -0.875405602338955724E+01
    0.133542925121575922E+04    0.459139298825321993E-01    0.265776775590640446E+00    0.203354936539949432E+00    0.540418617172744531E+00    0.344673420463274593E+00    0.283238189216819247E+01    0.329060632534715136E+01    0.208672022247429467E+01   -0.872460376802650828E+01
    0.134687856613777603E+04    0.626964381436175833E-01    0.218438545757470209E+00    0.163992549241488345E+00    0.408286173537600161E+00    0.314667918270851443E+00    0.259021664815420971E+01    0.353403311370038375E+01    0.202291138474244869E+01   -0.871952933140370945E+01
    0.132412796439830049E+04    0.552286852892195645E-01    0.589128605410294617E-01    0.183724490079690606E+00    0.510781627702269314E+00    0.380193635067461011E+00    0.254792288916954490E+01    0.340652413292756062E+01    0.165352745049318450E+01   -0.870816716258817536E+01
    0.134066548251260110E+04    0.505379415753546141E-01    0.359990784167153299E+00    0.207173781869291918E+00    0.416345841614824019E+00    0.327541247240834110E+00    0.306843154264567897E+01    0.334456512613561951E+01    0.211720304312261387E+01   -0.870741237058486561E+01
    0.135723825755274538E+04    0.299463439501126728E-01    0.516349551764878845E+00    0.197729281479102376E+00    0.540148437080342769E+00    0.347232674955493537E+00    0.247492164651926805E+01    0.307268780848897194E+01    0.179552348276854068E+01   -0.866942073720526984E+01
    0.133064342915381258E+04    0.260884408388127043E-01    0.362648216403073237E-01    0.205346024433493424E+00    0.508835647337221308E+00    0.343401726032872945E+00    0.271518001343874937E+01    0.349555938520335285E+01    0.206609368461522536E+01   -0.861234351019982824E+01
    0.139012217076578645E+04    0.405995387469650637E-01    0.722089292851520792E+00    0.190848051687394132E+00    0.524765297629785632E+00    0.375440638559613848E+00    0.272309290052670994E+01    0.348741544010474236E+01    0.191103485222075653E+01   -0.860874919967925400E+01
    0.139530374595819103E+04    0.329587340488325248E-01    0.604413840707188621E+00    0.205838156809943801E+00    0.514039456146884954E+00    0.392605149868725356E+00    0.286306226767067518E+01    0.362182165613357476E+01    0.212493137321161907E+01   -0.859487464966863435E+01
    0.132334650872508928E+04    0.509952907309682915E-01    0.126394048180985125E+00    0.170556835434207382E+00    0.505572656199439918E+00    0.372322419011028083E+00    0.338721472935850931E+01    0.305464000801748492E+01    0.205893179867747333E+01   -0.859269505601824868E+01
    0.132915484543769389E+04    0.744666953539206561E-01    0.847029382031781602E-01    0.222897654488231955E+00    0.491868302874677754E+00    0.298269881924243363E+00    0.249915368922954118E+01    0.280607705579520683E+01    0.188953553726308532E+01   -0.858920336797480033E+01
    0.133699084730734148E+04    0.246387585925159774E-01    0.217825230065774200E+00    0.229235167780812821E+00    0.501812477056657547E+00    0.344017503001323610E+00    0.275263787477756994E+01    0.387757651802978831E+01    0.191252969278625384E+01   -0.857820415789149848E+01
    0.132083367404526462E+04    0.383000325826273677E-01    0.366665466389622038E-01    0.204142359526733846E+00    0.469741002811363495E+00    0.308048182299510809E+00    0.267626347456716385E+01    0.337633089447870693E+01    0.193088924017601160E+01   -0.855014818265365228E+01
    0.138312540774866511E+04    0.199257269211733090E-01    0.652955930280928132E+00    0.177654799432164667E+00    0.489267817046859010E+00    0.308977335679442189E+00    0.306173182998311377E+01    0.327580205624683041E+01    0.202316827268591526E+01   -0.854051075790663994E+01
    0.136451392118310105E+04    0.482172959092763698E-01    0.577683426201739070E+00    0.191172042595673386E+00    0.494843924391042078E+00    0.352112170607611130E+00    0.259029949944524063E+01    0.392734892687026349E+01    0.197169504298568143E+01   -0.854013805826365058E+01
    0.135555909934349734E+04    0.200840008041974737E-01    0.295569449687088592E+00    0.206266033268793059E+00    0.556969959411952376E+00    0.300877650665943464E+00    0.262750121873126030E+01    0.341347219875006047E+01    0.204142539000724410E+01   -0.853416980748423626E+01
    0.136355630072457893E+04    0.392636442850464451E-01    0.516646681895233328E+00    0.187893479406201547E+00    0.493100751888864486E+00    0.387757709678789808E+00    0.261084959508710579E+01    0.327217807650614345E+01    0.194126836061049457E+01   -0.846495988315380288E+01
    0.137599642308415901E+04    0.296606976740810026E-01    0.489765259365961658E+00    0.205456572552296102E+00    0.505557089563578366E+00    0.351164288302596550E+00    0.246513848332022167E+01    0.295180830566587904E+01    0.203290534732069661E+01   -0.846339671503192292E+01
    0.134437012231296717E+04    0.619080965063264627E-01    0.238439183711984110E+00    0.184801987664320572E+00    0.507128658328493409E+00    0.349266609326153610E+00    0.278436326006513513E+01    0.376037630177062576E+01    0.213045758951545583E+01   -0.844648245777171702E+01
    0.135517082444807329E+04    0.619852958219248157E-01    0.426804973208847749E+00    0.186739277842121354E+00    0.442900191355634965E+00    0.366790295338987660E+00    0.277579935938743594E+01    0.339072915545953046E+01    0.197407179207689620E+01   -0.843691846369357101E+01
    0.136607511757283100E+04    0.356381942219425596E-01    0.362636034317856237E+00    0.199388933229933368E+00    0.522276148945257757E+00    0.331150199662457179E+00    0.246026252694464054E+01    0.349252801373997279E+01    0.211274268145263155E+01   -0.843230404397340116E+01
    0.133997986812063118E+04    0.450978734436956602E-01    0.411099725170656835E-01    0.194165138877098520E+00    0.496724901803632268E+00    0.380500228348499947E+00    0.264733874183262818E+01    0.367672364037366695E+01    0.208120047098718164E+01   -0.842550322310285793E+01
    0.137962233714195986E+04    0.596317847214247188E-01    0.673867876606089378E+00    0.175329216201177057E+00    0.477715276045538262E+00    0.377102939522280578E+00    0.262438170988202435E+01    0.304018434489501654E+01    0.191736652052133461E+01   -0.841296032457739251E+01
    0.135500139082753412E+04    0.521319326249756743E-01    0.253643068035068697E+00    0.199164819863560966E+00    0.531101592392077881E+00    0.311503311651499193E+00    0.262360253554744638E+01    0.336167401750721417E+01    0.193148178549659510E+01   -0.841062554145670660E+01
    0.138055363297515305E+04    0.613399639203834612E-01    0.585507768377722226E+00    0.161421822375582308E+00    0.438924826117445710E+00    0.309963991180367049E+00    0.278475595901192863E+01    0.325709972320745500E+01    0.198925810614578125E+01   -0.841032107278411267E+01
    0.135707768768412825E+04    0.487957628320857262E-01    0.507358075628953076E+00    0.207845896265283908E+00    0.490911654357562122E+00    0.369307622365629029E+00    0.292677074994686404E+01    0.276075677128197006E+01    0.191536752562359514E+01   -0.841007856693602740E+01
    0.134653556249313056E+04    0.466504830155059363E-01    0.334073394498271892E+00    0.190607248675094654E+00    0.529479329193752180E+00    0.372366199424757793E+00    0.266627465193536883E+01    0.351168000426212368E+01    0.198926232701977668E+01   -0.838788889576908225E+01
